word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
now,RB,start,VBZ,Temporal_Concept,B,NA,0,0,B
i,VBZ,RB,VBP,NA,B,NA,0,0,B
develop,VBP,VBZ,NN,NA,B,NA,4,7,B
symptom,NN,VBP,IN,Sign_or_Symptom,B,symptom,0,0,B
in,IN,NN,NN,NA,B,NA,0,0,B
finger,NN,IN,WRB,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
when,WRB,NN,NN,Temporal_Concept,B,NA,0,0,B
i,NN,WRB,VBP,NA,B,NA,0,0,B
become,VBP,NN,NN,NA,B,NA,0,0,B
cool,NN,VBP,IN,Qualitative_Concept,B,NA,0,0,B
for,IN,NN,NN,Qualitative_Concept,B,NA,0,0,B
example,NN,IN,IN,Conceptual_Entity,B,NA,0,0,B
in,IN,NN,JJ,NA,B,NA,0,0,B
cold,JJ,IN,NN,Finding,I,NA,0,0,B
weather,NN,JJ,.,Natural_Phenomenon_or_Process,I,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
at,IN,start,RB,NA,B,NA,0,0,B
first,RB,IN,DT,Quantitative_Concept,B,NA,0,0,B
the,DT,RB,NN,Intellectual_Product,I,NA,4,0,B
finger,NN,DT,VB,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
go,VB,NN,JJ,NA,B,NA,0,0,B
white,JJ,VB,CC,Population_Group,B,NA,4,15,B
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B
cool,NN,CC,.,Qualitative_Concept,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NN,Intellectual_Product,I,NA,4,0,B
finger,NN,DT,RB,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
then,RB,NN,VB,Temporal_Concept,B,NA,4,0,B
go,VB,RB,DT,NA,B,NA,0,0,B
a,DT,VB,JJ,Qualitative_Concept,B,NA,0,0,B
bluish,JJ,DT,NN,NA,B,NA,0,0,B
colour,NN,JJ,CC,Natural_Phenomenon_or_Process,B,NA,0,0,B
or,CC,NN,RB,NA,B,NA,0,0,B
even,RB,CC,NNS,NA,B,NA,0,0,B
purple,NNS,RB,.,Qualitative_Concept,B,NA,0,0,B
.,.,NNS,end,NA,B,NA,0,0,B
the,DT,start,NN,Intellectual_Product,I,NA,4,0,B
finger,NN,DT,RB,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
then,RB,NN,VB,Temporal_Concept,B,NA,4,0,B
go,VB,RB,RB,NA,B,NA,0,0,B
bright,RB,VB,JJ,Finding,B,NA,0,0,B
red,JJ,RB,.,Finding,I,NA,4,15,B
.,.,JJ,end,NA,B,NA,0,0,B
this,DT,start,VB,Eukaryote,B,NA,4,0,B
be,VB,DT,JJ,NA,B,NA,0,0,B
tingle,JJ,VB,NN,NA,B,NA,0,0,B
throb,NN,JJ,NN,NA,B,NA,0,0,B
numbness,NN,NN,CC,Sign_or_Symptom,B,symptom,1,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
pain,NN,CC,WDT,Sign_or_Symptom,B,symptom,1,0,B
which,WDT,NN,MD,NA,B,NA,0,0,B
can,MD,WDT,VB,Quantitative_Concept,B,NA,4,8,B
be,VB,MD,VBN,NA,B,NA,0,0,B
severe,VBN,VB,IN,Qualitative_Concept,B,NA,4,2,B
in,IN,VBN,DT,NA,B,NA,0,0,B
some,DT,IN,NN,Quantitative_Concept,B,NA,4,8,B
case,NN,DT,.,Quantitative_Concept,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
toe,NN,start,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
earlobes,NN,CC,VB,NA,B,NA,2,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
also,RB,VB,JJ,NA,B,NA,0,0,B
affect,JJ,RB,.,Mental_Process,B,NA,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
each,DT,start,NN,Quantitative_Concept,B,NA,0,0,B
bout,NN,DT,IN,Temporal_Concept,B,NA,0,0,B
of,IN,NN,NNS,Intellectual_Product,I,NA,0,0,B
symptoms,NNS,IN,JJ,Sign_or_Symptom,B,symptom,0,0,B
last,JJ,NNS,IN,Qualitative_Concept,B,NA,4,10,B
from,IN,JJ,NNS,Qualitative_Concept,B,NA,0,0,B
minutes,NNS,IN,TO,Temporal_Concept,B,NA,5,0,B
to,TO,NNS,NNS,NA,B,NA,0,0,B
hours,NNS,TO,.,Temporal_Concept,B,NA,5,0,B
.,.,NNS,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
take,VBP,NNS,NN,Health_Care_Activity,B,medication,0,0,B
nifidipine,NN,VBP,CC,NA,B,NA,0,0,B
&,CC,NN,VB,NA,B,NA,0,0,B
stop,VB,CC,NN,Temporal_Concept,B,NA,0,0,B
smoke,NN,VB,IN,Environmental_Effect_of_Humans,B,NA,0,0,B
ok,IN,NN,CD,NA,B,NA,0,0,B
3,CD,IN,NNS,Temporal_Concept,B,NA,0,0,B
months,NNS,CD,IN,Temporal_Concept,I,NA,5,0,B
on.,IN,NNS,'',NA,B,NA,0,0,B
','',IN,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
g.,NN,PRP$,NN,NA,B,NA,0,0,B
p.,NN,NN,RB,NA,B,NA,0,0,B
recently,RB,NN,VBD,Temporal_Concept,B,NA,5,0,B
diagnose,VBD,RB,PRP,Finding,B,NA,0,0,B
me,PRP,VBD,IN,NA,B,NA,0,0,B
with,IN,PRP,NN,Qualitative_Concept,B,NA,4,0,B
raynaud,NN,IN,VB,Disease_or_Syndrome,B,disease,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
i,VBN,VB,VBP,NA,B,NA,0,0,B
have,VBP,VBN,TO,Qualitative_Concept,B,NA,0,0,B
to,TO,VBP,VB,NA,B,NA,0,0,B
say,VB,TO,NNS,NA,B,NA,0,0,B
i,NNS,VB,VBP,NA,B,NA,0,0,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
have,VB,RB,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B
of,IN,NN,NN,Intellectual_Product,I,NA,0,0,B
faith,NN,IN,IN,Idea_or_Concept,B,NA,0,0,B
in,IN,NN,PRP,NA,B,NA,0,0,B
him,PRP,IN,PRP,NA,B,NA,0,0,B
he,PRP,PRP,VBZ,NA,B,NA,0,0,B
spend,VBZ,PRP,JJS,Quantitative_Concept,B,NA,0,0,B
most,JJS,VBZ,IN,Intellectual_Product,B,NA,0,0,B
of,IN,JJS,DT,Intellectual_Product,I,NA,0,0,B
the,DT,IN,NN,Intellectual_Product,I,NA,4,0,B
time,NN,DT,VB,Intellectual_Product,I,NA,5,0,B
read,VB,NN,RP,Daily_or_Recreational_Activity,B,normal_activity,4,7,B
up,RP,VB,IN,NA,B,NA,0,0,B
about,IN,RP,PRP,Qualitative_Concept,B,NA,0,0,B
it,PRP,IN,VBZ,NA,B,NA,0,0,B
online,VBZ,PRP,.,NA,B,NA,0,0,B
.,.,VBZ,end,NA,B,NA,0,0,B
anyway,RB,start,PRP$,NA,B,NA,0,0,B
my,PRP$,RB,JJ,NA,B,NA,0,0,B
main,JJ,PRP$,NN,Qualitative_Concept,B,NA,0,0,B
symptom,NN,JJ,VB,Sign_or_Symptom,B,symptom,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
tingle,VBN,VB,CC,NA,B,NA,0,0,B
and,CC,VBN,RB,Idea_or_Concept,B,NA,4,0,B
numbness,RB,CC,IN,Sign_or_Symptom,B,symptom,1,0,B
in,IN,RB,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,CD,NA,B,NA,0,0,B
two,CD,PRP$,JJ,Quantitative_Concept,B,NA,0,0,B
middle,JJ,CD,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
finger,NN,JJ,IN,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I
on,IN,NN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B
right,JJ,PRP$,NN,Spatial_Concept,B,NA,4,1,B
handin,NN,JJ,CD,NA,B,NA,2,0,B
one,CD,NN,NN,Quantitative_Concept,B,NA,2,0,B
foot,NN,CD,JJ,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
constant,JJ,NN,NN,Intellectual_Product,B,NA,0,0,B
pin,NN,JJ,CC,Sign_or_Symptom,B,symptom,0,0,B
&,CC,NN,NN,NA,B,NA,0,0,B
needle,NN,CC,CC,Sign_or_Symptom,I,symptom,0,0,B
&,CC,NN,RB,NA,B,NA,0,0,B
then,RB,CC,NN,Temporal_Concept,B,NA,4,0,B
numbness,NN,RB,CC,Sign_or_Symptom,B,symptom,1,0,B
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B
it,PRP,CC,VB,NA,B,NA,0,0,B
do,VB,PRP,RB,Finding,B,NA,0,0,B
not,RB,VB,VB,Finding,I,NA,4,5,B
go,VB,RB,RB,NA,B,NA,0,0,B
away,RB,VB,.,NA,B,NA,0,0,B
!,.,RB,end,NA,B,NA,0,0,B
mine,NN,start,VB,Occupational_Activity,B,NA,5,0,B
go,VB,NN,RB,NA,B,NA,0,0,B
straight,RB,VB,TO,Spatial_Concept,B,NA,0,0,B
to,TO,RB,VB,NA,B,NA,0,0,B
like,VB,TO,DT,Mental_Process,B,NA,0,0,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B
bruise,NN,DT,NN,Injury_or_Poisoning,B,injury,0,0,B
colour,NN,NN,RB,Natural_Phenomenon_or_Process,B,NA,0,0,B
then,RB,NN,IN,Temporal_Concept,B,NA,4,0,B
under,IN,RB,PRP$,Spatial_Concept,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
toe,NN,PRP$,VBP,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
have,VBP,NN,VBN,Qualitative_Concept,B,NA,0,0,B
go,VBN,VBP,RB,NA,B,NA,0,0,B
nearly,RB,VBN,JJ,Qualitative_Concept,B,NA,0,0,B
black,JJ,RB,CC,Population_Group,B,NA,4,15,B
&,CC,JJ,NN,NA,B,NA,0,0,B
foot,NN,CC,VBP,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
have,VBP,NN,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,VBN,NA,B,NA,0,0,B
feel,VBN,VB,JJ,Finding,B,NA,0,0,B
cold,JJ,VBN,.,Finding,I,NA,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
it,PRP,start,VB,NA,B,NA,0,0,B
be,VB,PRP,RB,NA,B,NA,0,0,B
there,RB,VB,PDT,NA,B,NA,4,0,B
all,PDT,RB,DT,Intellectual_Product,B,NA,0,0,B
the,DT,PDT,NN,Intellectual_Product,I,NA,4,0,B
time,NN,DT,NN,Intellectual_Product,I,NA,5,0,B
i,NN,NN,VB,NA,B,NA,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
wonder,VBN,VB,IN,NA,B,NA,0,0,B
if,IN,VBN,PRP$,NA,B,NA,0,0,B
his,PRP$,IN,NN,Pharmacologic_Substance,B,NA,4,12,B
diagnosis,NN,PRP$,VB,Finding,B,NA,0,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
correct,JJ,VB,NN,Qualitative_Concept,B,NA,0,0,B
i,NN,JJ,VBP,NA,B,NA,0,0,B
do,VBP,NN,VB,Finding,B,NA,0,0,B
accept,VB,VBP,VB,Idea_or_Concept,B,NA,0,0,B
i,VB,VB,VB,NA,B,NA,0,0,B
get,VB,VB,RB,NA,B,NA,0,0,B
very,RB,VB,JJ,Qualitative_Concept,B,NA,4,0,B
cold,JJ,RB,NN,Finding,I,NA,0,0,B
hand,NN,JJ,CC,Finding,I,NA,2,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
feet,NNS,CC,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
but,CC,NNS,RB,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
not,RB,CC,JJ,Finding,I,NA,4,5,B
blue,JJ,RB,IN,Qualitative_Concept,B,NA,4,15,B
in,IN,JJ,NN,NA,B,NA,0,0,B
colour,NN,IN,.,Natural_Phenomenon_or_Process,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
anybody,NN,start,RB,NA,B,NA,0,0,B
else,RB,NN,VB,Finding,B,NA,0,0,B
be,VB,RB,RP,NA,B,NA,0,0,B
down,RP,VB,DT,Spatial_Concept,B,NA,0,0,B
this,DT,RP,NN,Eukaryote,B,NA,4,0,B
road,NN,DT,NN,Manufactured_Object,B,NA,0,0,B
please,NN,NN,.,NA,B,NA,0,0,B
?,.,NN,'',NA,B,NA,0,0,B
'','',.,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,NN,start,NNS,NA,B,NA,0,0,B
i,NNS,NN,VBP,Intellectual_Product,B,NA,0,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
pain,VBN,VBP,NN,Intellectual_Product,I,NA,1,0,B
stiffness,NN,VBN,CC,Sign_or_Symptom,B,symptom,3,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
limitation,NN,CC,IN,Functional_Concept,B,NA,0,0,B
in,IN,NN,JJ,Temporal_Concept,B,NA,0,0,B
full,JJ,IN,NN,Qualitative_Concept,B,NA,0,0,B
movement,NN,JJ,IN,Organism_Function,B,symptom,0,0,B
of,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,JJ,Temporal_Concept,I,NA,4,0,B
joint,JJ,DT,.,Body_Space_or_Junction,B,NA,2,0,B
.,.,JJ,end,NA,B,NA,0,0,B
the,DT,start,NN,Temporal_Concept,I,NA,4,0,B
stiffness,NN,DT,NN,Sign_or_Symptom,B,symptom,3,0,B
tend,NN,NN,TO,NA,B,NA,2,0,B
to,TO,NN,VB,NA,B,NA,0,0,B
be,VB,TO,JJR,NA,B,NA,0,0,B
worse,JJR,VB,JJ,Finding,B,NA,4,2,B
first,JJ,JJR,NN,Quantitative_Concept,B,NA,0,0,B
thing,NN,JJ,IN,Entity,B,NA,4,8,B
in,IN,NN,DT,Temporal_Concept,B,NA,0,0,B
the,DT,IN,NN,Temporal_Concept,I,NA,4,0,B
morning,NN,DT,.,Temporal_Concept,I,NA,5,0,B
.,.,NN,end,NA,B,NA,0,0,B
it,PRP,start,RB,NA,B,NA,0,0,B
then,RB,PRP,VB,Temporal_Concept,B,NA,4,0,B
tend,VB,RB,TO,NA,B,NA,2,0,B
to,TO,VB,VB,NA,B,NA,0,0,B
loosen,VB,TO,RP,Functional_Concept,B,NA,0,0,B
up,RP,VB,IN,NA,B,NA,0,0,B
after,IN,RP,PDT,Temporal_Concept,B,NA,4,10,B
half,PDT,IN,DT,Temporal_Concept,B,NA,0,0,B
an,DT,PDT,NN,NA,B,NA,0,0,B
hour,NN,DT,CC,Temporal_Concept,I,NA,5,0,B
or,CC,NN,RB,NA,B,NA,0,0,B
so,RB,CC,.,NA,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
swell,NN,start,CC,Pathologic_Function,B,NA,1,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
inflammation,NN,CC,IN,Pathologic_Function,B,NA,3,0,B
of,IN,NN,DT,NA,B,NA,0,0,B
an,DT,IN,JJ,NA,B,NA,0,0,B
affect,JJ,DT,NN,Mental_Process,B,NA,0,0,B
joint,NN,JJ,MD,Body_Space_or_Junction,B,NA,2,0,B
can,MD,NN,RB,Quantitative_Concept,B,NA,4,8,B
sometimes,RB,MD,VB,Temporal_Concept,B,NA,4,8,B
occur,VB,RB,.,Activity,B,NA,0,0,B
.,.,VB,end,NA,B,NA,0,0,B
an,DT,start,JJ,NA,B,NA,0,0,B
affect,JJ,DT,NN,Mental_Process,B,NA,0,0,B
joint,NN,JJ,VBP,Body_Space_or_Junction,B,NA,2,0,B
tend,VBP,NN,TO,NA,B,NA,2,0,B
to,TO,VBP,VB,NA,B,NA,0,0,B
look,VB,TO,DT,Organism_Attribute,B,NA,0,0,B
a,DT,VB,JJ,Intellectual_Product,B,NA,0,0,B
little,JJ,DT,JJR,Intellectual_Product,I,NA,4,4,B
larger,JJR,JJ,IN,Quantitative_Concept,B,NA,4,7,B
than,IN,JJR,JJ,NA,B,NA,0,0,B
normal,JJ,IN,.,Qualitative_Concept,B,NA,4,6,B
.,.,JJ,end,NA,B,NA,0,0,B
i,NNS,start,VBP,Intellectual_Product,B,NA,0,0,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B
poor,JJ,VBP,NN,Sign_or_Symptom,B,symptom,4,5,B
mobility,NN,JJ,CC,Sign_or_Symptom,I,symptom,0,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
problems,NNS,CC,VBP,Finding,B,NA,3,0,B
walk,VBP,NNS,.,Finding,I,NA,0,0,B
.,.,VBP,end,NA,B,NA,0,0,B
i,NNS,start,VBP,Intellectual_Product,B,NA,0,0,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B
difficulty,NN,VBP,IN,Finding,B,NA,4,3,B
in,IN,NN,NN,Temporal_Concept,B,NA,0,0,B
put,NN,IN,IN,Activity,B,NA,0,0,B
on,IN,NN,NN,NA,B,NA,0,0,B
shoe,NN,IN,CC,Manufactured_Object,B,NA,0,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
sock,NN,CC,CC,Manufactured_Object,B,NA,0,0,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B
get,VB,CC,IN,NA,B,NA,0,0,B
in,IN,VB,CC,Temporal_Concept,B,NA,0,0,B
and,CC,IN,IN,Idea_or_Concept,B,NA,4,0,B
out,IN,CC,IN,Spatial_Concept,B,NA,3,0,B
of,IN,IN,DT,NA,B,NA,0,0,B
a,DT,IN,NN,Intellectual_Product,B,NA,0,0,B
car.,NN,DT,POS,NA,B,NA,0,0,B
',POS,NN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,VB,start,PRP$,NA,B,NA,0,0,B
my,PRP$,VB,NNS,NA,B,NA,0,0,B
grandpa,NNS,PRP$,VBP,NA,B,NA,0,0,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B
high,JJ,VBP,NN,Sign_or_Symptom,B,symptom,4,3,B
temperature,NN,JJ,NN,Phenomenon_or_Process,I,NA,0,0,B
fever,NN,NN,CC,Sign_or_Symptom,I,symptom,1,0,B
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B
joint,JJ,CC,NN,Sign_or_Symptom,B,symptom,3,0,B
pain,NN,JJ,.,Sign_or_Symptom,I,symptom,3,0,I
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,JJ,NA,B,NA,4,0,B
joint,JJ,DT,NN,Sign_or_Symptom,B,symptom,3,0,B
pain,NN,JJ,VB,Sign_or_Symptom,I,symptom,3,0,I
be,VB,NN,VBN,NA,B,NA,0,0,B
become,VBN,VB,RB,NA,B,NA,0,0,B
very,RB,VBN,JJ,Qualitative_Concept,B,NA,4,0,B
severe,JJ,RB,IN,Qualitative_Concept,I,NA,4,2,B
that,IN,JJ,VB,NA,B,NA,4,0,B
bend,VB,IN,PRP$,Disease_or_Syndrome,B,disease,0,0,B
his,PRP$,VB,NN,Biologically_Active_Substance,B,NA,4,12,B
body,NN,PRP$,.,Anatomical_Structure,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NN,NA,B,NA,4,0,B
joint,NN,DT,IN,Sign_or_Symptom,B,symptom,3,0,B
of,IN,NN,DT,Sign_or_Symptom,I,symptom,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
hand,NN,DT,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
wrists,NNS,NN,CC,Body_Part_Organ_or_Organ_Component,I,organ,2,0,B
and,CC,NNS,NNS,Idea_or_Concept,B,NA,4,0,B
ankles,NNS,CC,VB,Body_Location_or_Region,B,organ,2,0,B
be,VB,NNS,JJ,NA,B,NA,0,0,B
painful,JJ,VB,.,Sign_or_Symptom,B,symptom,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
he,PRP,start,VB,NA,B,NA,0,0,B
be,VB,PRP,VBN,NA,B,NA,0,0,B
feel,VBN,VB,NN,Sign_or_Symptom,B,symptom,0,0,B
tire,NN,VBN,.,Sign_or_Symptom,I,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
he,PRP,start,VBP,NA,B,NA,0,0,B
have,VBP,PRP,VBN,Qualitative_Concept,B,NA,0,0,B
nausea,VBN,VBP,CC,Intellectual_Product,I,NA,1,0,B
and,CC,VBN,JJ,Idea_or_Concept,B,NA,4,0,B
rash,JJ,CC,NN,Sign_or_Symptom,B,symptom,1,0,B
include,NN,JJ,NN,Idea_or_Concept,B,NA,0,0,B
headache,NN,NN,.,Sign_or_Symptom,B,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NNS,NA,B,NA,4,0,B
symptoms,NNS,DT,VB,Sign_or_Symptom,B,symptom,0,0,B
be,VB,NNS,JJ,NA,B,NA,0,0,B
last,JJ,VB,CD,Qualitative_Concept,B,NA,4,10,B
two,CD,JJ,NNS,Quantitative_Concept,B,NA,0,0,B
weeks,NNS,CD,.,Temporal_Concept,B,NA,5,0,B
.,.,NNS,end,NA,B,NA,0,0,B
he,PRP,start,VBP,NA,B,NA,0,0,B
say,VBP,PRP,PRP,NA,B,NA,0,0,B
he,PRP,VBP,VBP,NA,B,NA,0,0,B
have,VBP,PRP,VBN,Qualitative_Concept,B,NA,0,0,B
pain,VBN,VBP,IN,Sign_or_Symptom,I,symptom,3,0,I
in,IN,VBN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
eye,NN,DT,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
loss,NN,CC,IN,Sign_or_Symptom,B,symptom,0,0,B
of,IN,NN,NN,Sign_or_Symptom,I,symptom,0,0,B
vision,NN,IN,.,Sign_or_Symptom,I,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
he,PRP,start,RB,NA,B,NA,0,0,B
also,RB,PRP,VBP,NA,B,NA,0,0,B
have,VBP,RB,NNS,Qualitative_Concept,B,NA,0,0,B
diarrhoea,NNS,VBP,.,Sign_or_Symptom,B,symptom,1,0,B
.,.,NNS,end,NA,B,NA,0,0,B
he,PRP,start,VBP,NA,B,NA,0,0,B
have,VBP,PRP,VBN,Qualitative_Concept,B,NA,0,0,B
kidney,VBN,VBP,NN,Sign_or_Symptom,B,symptom,2,0,B
problems.,NN,VBN,'',NA,B,NA,3,0,B
','',NN,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,NN,start,NNS,NA,B,NA,0,0,B
i,NNS,NN,VBP,NA,B,NA,0,0,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B
essential,JJ,VBP,NN,Disease_or_Syndrome,B,disease,0,0,B
tremor,NN,JJ,WDT,Disease_or_Syndrome,I,disease,1,0,B
that,WDT,NN,VBP,NA,B,NA,4,0,B
have,VBP,WDT,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,RB,NA,B,NA,0,0,B
well,RB,VB,VB,Manufactured_Object,B,NA,1,0,B
control,VB,RB,IN,Conceptual_Entity,B,NA,0,0,B
with,IN,VB,NN,Qualitative_Concept,B,NA,4,0,B
medication,NN,IN,.,Pharmacologic_Substance,B,NA,6,1,B
.,.,NN,end,NA,B,NA,0,0,B
they,PRP,start,VBP,NA,B,NA,4,0,B
have,VBP,PRP,RB,Qualitative_Concept,B,NA,0,0,B
really,RB,VBP,VB,NA,B,NA,0,0,B
be,VB,RB,NN,NA,B,NA,0,0,B
flare,NN,VB,DT,Sign_or_Symptom,B,symptom,0,0,B
this,DT,NN,JJ,Eukaryote,B,NA,4,0,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B
week,NN,JJ,.,Temporal_Concept,B,NA,5,0,B
.,.,NN,end,NA,B,NA,0,0,B
they,PRP,start,RB,NA,B,NA,4,0,B
only,RB,PRP,VBP,Quantitative_Concept,B,NA,0,0,B
change,VBP,RB,DT,Functional_Concept,B,NA,0,0,B
that,DT,VBP,VBP,NA,B,NA,4,0,B
come,VBP,DT,TO,Organic_Chemical,B,NA,0,0,B
to,TO,VBP,VB,NA,B,NA,0,0,B
mind,VB,TO,VB,Mental_Process,B,NA,0,0,B
be,VB,VB,IN,NA,B,NA,0,0,B
that,IN,VB,NN,NA,B,NA,4,0,B
i,NN,IN,VBP,NA,B,NA,0,0,B
have,VBP,NN,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,IN,NA,B,NA,0,0,B
out,IN,VB,IN,Spatial_Concept,B,NA,3,0,B
of,IN,IN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B
thyroid,JJ,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
medicine,NN,JJ,IN,Biomedical_Occupation_or_Discipline,B,NA,6,1,B
for,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B
couple,NN,JJ,IN,Family_Group,B,NA,0,0,B
of,IN,NN,NNS,NA,B,NA,0,0,B
weeks,NNS,IN,.,Temporal_Concept,B,NA,5,0,B
.,.,NNS,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B
stiffness,NN,VBP,IN,Sign_or_Symptom,B,symptom,3,0,B
of,IN,NN,NN,NA,B,NA,0,0,B
muscle,NN,IN,NN,Sign_or_Symptom,I,symptom,2,0,B
rigidity,NN,NN,CC,Sign_or_Symptom,B,symptom,0,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
muscle,NN,CC,MD,Sign_or_Symptom,I,symptom,2,0,B
may,MD,NN,VB,Temporal_Concept,B,NA,5,1,B
feel,VB,MD,JJR,Mental_Process,B,NA,0,0,B
more,JJR,VB,NN,Functional_Concept,B,NA,4,7,B
tense,NN,JJR,.,Sign_or_Symptom,B,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
also,RB,start,PRP$,NA,B,NA,0,0,B
your,PRP$,RB,NN,NA,B,NA,0,0,B
arm,NN,PRP$,VBP,Body_Location_or_Region,B,organ,2,0,B
do,VBP,NN,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
tend,VB,RB,TO,NA,B,NA,2,0,B
to,TO,VB,VBG,NA,B,NA,0,0,B
swing,VBG,TO,RB,NA,B,NA,0,0,B
as,RB,VBG,RB,NA,B,NA,0,0,B
much,RB,RB,WRB,Quantitative_Concept,B,NA,0,0,B
when,WRB,RB,PRP,Qualitative_Concept,B,NA,0,0,B
you,PRP,WRB,VBP,NA,B,NA,0,0,B
walk.,VBP,PRP,'',NA,B,NA,0,0,B
','',VBP,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,JJ,start,NN,NA,B,NA,0,0,B
hi,NN,JJ,NN,NA,B,NA,0,0,B
i,NN,NN,VB,NA,B,NA,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
